record_id,drug_name,region,lat,lng,facility_type,facility_id,year,month,season,disease_season_flag,quantity_dispensed,stock_opening,stock_closing,reorder_triggered,price_per_unit_inr,total_value_inr,past_30d_usage,past_90d_usage
8b38129a-77c2-4845-8e99-05a5915984e4,Omeprazole,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,7,Southwest Monsoon,0,1786,4988,4855,0,6,10716,3053,7228
4bf607a6-5117-4302-a6ca-e89c316dc1c5,Omeprazole,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,8,Southwest Monsoon,0,1945,2933,2354,0,6,11670,1786,7056
a9ef1ff9-cb8e-4a8b-8809-ff87036a4183,Omeprazole,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,9,Southwest Monsoon,0,1868,3682,2440,0,6,11208,1945,6784
4f6e93dc-58b3-4172-b03a-c3dbd5f79334,Omeprazole,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,10,Northeast Monsoon,0,1766,4172,3973,0,6,10596,1868,5599
edf7623a-b037-4db1-8bb2-91efc24071ca,Omeprazole,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,11,Northeast Monsoon,0,2001,3265,2326,0,6,12006,1766,5579
aab7c787-ffc1-4041-be0b-faa25391faaa,Omeprazole,Vellore,12.9165,79.1325,Private Hospital,FAC_026,2024,12,Northeast Monsoon,0,1939,5098,3888,0,6,11634,2001,5635
86dee44e-9a5f-4a4d-8a66-443506f7eabe,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,1,Winter,0,214,483,403,0,6,1284,0,0
c853dadd-0de4-4a12-a0b3-a2d357abba94,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,2,Winter,0,202,467,402,0,6,1212,214,214
c8dce772-927d-479d-bbba-c1f2f30b19bb,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,3,Pre-monsoon,0,237,691,525,0,6,1422,202,416
e4ee097e-fc01-4ba8-add5-ef88a89afe11,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,4,Pre-monsoon,0,283,552,594,0,6,1698,237,653
393f0044-5809-44e2-b83a-ade28a5d1d75,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,5,Pre-monsoon,1,323,736,737,0,6,1938,283,722
d9c0f068-f024-4bd9-96a5-fb6b2c141a79,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,6,Southwest Monsoon,1,364,905,795,0,6,2184,323,843
acee3988-330b-4e19-812d-eae321b0f47c,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,7,Southwest Monsoon,0,179,423,409,0,6,1074,364,970
bba6fd56-6801-48bf-9f66-5a4f42780860,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,8,Southwest Monsoon,0,232,529,572,0,6,1392,179,866
2a9cfd2b-6d68-408d-b6ab-1f4b3f5d4345,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,9,Southwest Monsoon,0,189,383,342,0,6,1134,232,775
d73acd6f-aed2-416f-8984-c107e4eff41d,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,10,Northeast Monsoon,0,176,319,211,0,6,1056,189,600
12d954b5-051b-43ee-b5a9-a927f61d79df,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,11,Northeast Monsoon,0,201,548,450,0,6,1206,176,597
08c61cc2-845e-4462-b337-e3f1cd8262c2,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2023,12,Northeast Monsoon,0,267,475,360,0,6,1602,201,566
35cc470d-1855-48d4-9df7-182cba7276f0,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,1,Winter,0,259,711,752,0,6,1554,267,644
9b4b4f41-57e5-49ba-9ef7-ade863ab064a,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,2,Winter,0,235,564,445,0,6,1410,259,727
68fe7812-f5c9-4c91-9809-45c725eeafda,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,3,Pre-monsoon,0,174,354,252,0,6,1044,235,761
36eb2d1a-816f-489d-8133-ac890debbcc4,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,4,Pre-monsoon,0,220,535,395,0,6,1320,174,668
2b38471d-715e-40ec-a218-18331dd5907e,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,5,Pre-monsoon,1,331,623,505,0,6,1986,220,629
855ab3f4-bed3-419a-b9a9-4037b0dbf6d8,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,6,Southwest Monsoon,1,325,928,817,0,6,1950,331,725
1359d29c-1920-45f9-86f6-8d64f2a86107,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,7,Southwest Monsoon,0,164,266,188,0,6,984,325,876
68fdc2b7-5d21-4425-8f33-df3f2b740ff3,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,8,Southwest Monsoon,0,196,419,404,0,6,1176,164,820
eb8ca994-ed3b-45d8-8f04-76041dbbcdfa,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,9,Southwest Monsoon,0,224,516,373,0,6,1344,196,685
1480f3cb-9964-4dfa-b54a-e6be5ba42ac6,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,10,Northeast Monsoon,0,245,636,683,0,6,1470,224,584
e27b91d4-e6ed-48e9-a124-487129f360db,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,11,Northeast Monsoon,0,152,386,305,0,6,912,245,665
4c0a07e8-d134-46e8-af6a-37c3b5c3633f,Omeprazole,Vellore,12.9165,79.1325,Primary Health Centre,FAC_027,2024,12,Northeast Monsoon,0,221,454,430,0,6,1326,152,621
bdae934e-8c12-4b56-8855-67421d79c7b4,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,1,Winter,0,1920,4352,3291,0,6,11520,0,0
8352b3d8-a236-4619-9384-8a62b6b2a5ad,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,2,Winter,0,2119,5789,4909,0,6,12714,1920,1920
3ca2784d-4111-4aa6-adb5-8cc9c22aaf34,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,3,Pre-monsoon,0,2075,5564,4819,0,6,12450,2119,4039
c5f106f2-947b-44f6-837b-4f44d32333bc,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,4,Pre-monsoon,0,2044,6021,5045,0,6,12264,2075,6114
9b2f4865-3637-470d-ba7c-41d9738ded7a,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,5,Pre-monsoon,1,2316,4412,3898,0,6,13896,2044,6238
6cf235e1-e1b5-4a16-801e-f1a3782f95e1,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,6,Southwest Monsoon,1,1878,4743,4115,0,6,11268,2316,6435
d60d0cd7-4f9b-477a-b7c0-ba4d7209de89,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,7,Southwest Monsoon,0,1769,3527,2430,0,6,10614,1878,6238
5107112d-0097-4c9c-9f77-ab4c02079c84,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,8,Southwest Monsoon,0,2162,6191,6191,0,6,12972,1769,5963
592701da-e98c-40a7-b911-3916d983d13b,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,9,Southwest Monsoon,0,2272,3906,3947,0,6,13632,2162,5809
fd848ba7-ddbe-408a-91e3-5c7317037285,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,10,Northeast Monsoon,0,2080,3973,2700,0,6,12480,2272,6203
4d4a0456-3875-42af-ac3e-7ed27496721b,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,11,Northeast Monsoon,0,2001,5941,4940,0,6,12006,2080,6514
2aa3848b-c2d8-423b-aa83-21a60155599e,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2023,12,Northeast Monsoon,0,1987,5817,5825,0,6,11922,2001,6353
63fae3ea-233e-477b-82bc-c82105a3c840,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,1,Winter,0,1723,2903,2513,0,6,10338,1987,6068
8f7f6ea6-f830-48ad-8876-15f2ae1dc7ed,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,2,Winter,0,1843,5184,4870,0,6,11058,1723,5711
d04f503d-150e-43f7-a775-8b9f08d54269,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,3,Pre-monsoon,0,2350,6368,4925,0,6,14100,1843,5553
a6669d40-ddef-4064-9eb3-f7dcfa1a0ae2,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,4,Pre-monsoon,0,1614,3265,2966,0,6,9684,2350,5916
5674006d-6226-4192-95cb-cf0183d6031f,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,5,Pre-monsoon,1,3269,6286,4795,0,6,19614,1614,5807
5e3f416a-1c43-4564-aaa5-ff3511633cc8,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,6,Southwest Monsoon,1,2504,4128,2483,0,6,15024,3269,7233
e403b417-9031-4d32-a149-2b20ae210a8c,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,7,Southwest Monsoon,0,2253,4454,4401,0,6,13518,2504,7387
a11c26de-343d-47fd-b5ef-5623c90f46c3,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,8,Southwest Monsoon,0,1483,2626,2663,0,6,8898,2253,8026
226a019d-86e2-4a88-ba78-01d76475aed1,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,9,Southwest Monsoon,0,2045,5146,5166,0,6,12270,1483,6240
ae905808-5004-4533-a231-5696cd13afaf,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,10,Northeast Monsoon,0,1672,3891,4047,0,6,10032,2045,5781
8073a837-5756-46d0-add6-26ca40eb0dc9,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,11,Northeast Monsoon,0,1480,3113,2865,0,6,8880,1672,5200
9def8111-a1c7-4c12-9fb6-8e9e6a30ecfb,Omeprazole,Vellore,12.9165,79.1325,Pharmacy,FAC_028,2024,12,Northeast Monsoon,0,1941,3665,3505,0,6,11646,1480,5197
f4cbb400-7488-419a-9db0-ad894f052497,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,1,Winter,0,7878,13654,9035,0,6,47268,0,0
f0feda76-0c29-4283-8d0b-12acac52ca08,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,2,Winter,0,5974,12355,12127,0,6,35844,7878,7878
a872d165-7863-4a8e-b720-7154f5b74e83,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,3,Pre-monsoon,0,5303,8375,8125,0,6,31818,5974,13852
079ed233-366c-48b3-aff6-c7c043d92297,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,4,Pre-monsoon,0,6747,19982,19555,0,6,40482,5303,19155
cab3ce59-cec1-48b1-9355-46207b301dc0,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,5,Pre-monsoon,1,9452,17709,16270,0,6,56712,6747,18024
d72c7b8f-7276-4b97-ab17-7b491c312040,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,6,Southwest Monsoon,1,10365,26536,20988,0,6,62190,9452,21502
9049f6ef-f6c5-4816-8e38-73b3691e0a52,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,7,Southwest Monsoon,0,7816,23286,23431,0,6,46896,10365,26564
83c04794-c17a-4201-83b3-bd41f1fb7b99,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,8,Southwest Monsoon,0,6781,15279,12215,0,6,40686,7816,27633
38c860ac-4758-4fff-adf5-0d34c2a9f509,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,9,Southwest Monsoon,0,8746,18730,20020,0,6,52476,6781,24962
d539a8cb-04c1-422f-895d-a5db1be6ce45,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,10,Northeast Monsoon,0,7072,19957,20187,0,6,42432,8746,23343
06d18c2c-4b08-4137-bc80-a2b8263da2b5,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,11,Northeast Monsoon,0,6486,12698,13165,0,6,38916,7072,22599
d1693d8f-102f-4814-82b1-f55030ba6e9f,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2023,12,Northeast Monsoon,0,5188,15155,13421,0,6,31128,6486,22304
28ef447b-0842-403e-8c58-16203638212f,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,1,Winter,0,6572,12940,8872,0,6,39432,5188,18746
84824dbd-aa93-49b0-b36e-ad144451c3c2,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,2,Winter,0,6496,10518,10238,0,6,38976,6572,18246
e3ce5ee9-24b7-4f89-af37-a71b6a0dfd63,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,3,Pre-monsoon,0,7827,22833,18517,0,6,46962,6496,18256
c8d6cf4f-f41b-46f5-83ac-44bb761a1acb,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,4,Pre-monsoon,0,7316,11604,11377,0,6,43896,7827,20895
b5981e82-45a3-4031-a685-31f452b767b0,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,5,Pre-monsoon,1,7883,18377,16355,0,6,47298,7316,21639
56234a8b-1810-40ca-b92e-fa6a75a36b8f,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,6,Southwest Monsoon,1,9825,27623,29253,0,6,58950,7883,23026
87bb7bb5-7413-41b6-9932-0a750c2206f0,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,7,Southwest Monsoon,0,7531,16086,14262,0,6,45186,9825,25024
4f631b0d-3d2b-43f7-ac24-af58be70dfc2,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,8,Southwest Monsoon,0,8410,21834,19577,0,6,50460,7531,25239
83528c2f-0236-481e-8e27-fd53d8d3dbed,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,9,Southwest Monsoon,0,7752,17616,19152,0,6,46512,8410,25766
78a87779-b850-4c07-9d7c-4d72b404f343,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,10,Northeast Monsoon,0,7622,21586,21037,0,6,45732,7752,23693
656fce24-b180-422f-814e-ecaf051565fe,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,11,Northeast Monsoon,0,6903,14552,13548,0,6,41418,7622,23784
dfcf3cfb-c19a-4287-969b-a5850b98a751,Omeprazole,Erode,11.341,77.7172,Government Hospital,FAC_029,2024,12,Northeast Monsoon,0,7240,20752,20544,0,6,43440,6903,22277
8b6c7cdd-f531-48a1-9ccd-dffad60dcbfa,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,1,Winter,0,4066,8690,7799,0,6,24396,0,0
44d5fa85-2191-4102-a151-19f3ae5f2805,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,2,Winter,0,2740,5528,6061,0,6,16440,4066,4066
064dbf8c-175e-46e6-8c6d-32223391757b,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,3,Pre-monsoon,0,3245,8085,8501,0,6,19470,2740,6806
c9fe6caa-e9aa-4f67-b9e9-aef957c46df2,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,4,Pre-monsoon,0,3028,9080,9535,0,6,18168,3245,10051
7d327eec-d731-4772-ab87-0c89cfa31c5c,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,5,Pre-monsoon,1,5067,12799,9445,0,6,30402,3028,9013
57355425-79f9-4509-9f5e-6e0f0edfddad,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,6,Southwest Monsoon,1,5679,12340,9226,0,6,34074,5067,11340
eb85abbc-d4d9-4121-9db1-372cf7947c95,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,7,Southwest Monsoon,0,3118,9027,8987,0,6,18708,5679,13774
32ca22cc-91a5-441a-8a33-760ac8f5319b,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,8,Southwest Monsoon,0,2196,6271,5079,0,6,13176,3118,13864
868c1799-a464-4312-b953-5c7e67fe796e,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,9,Southwest Monsoon,0,3213,6588,4724,0,6,19278,2196,10993
213edaeb-6c65-4b36-a33b-ba0c5bd1ca82,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,10,Northeast Monsoon,0,3894,7904,5356,0,6,23364,3213,8527
5a9b97d3-8bf2-42af-9596-76b859157573,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,11,Northeast Monsoon,0,3701,8302,6279,0,6,22206,3894,9303
c7ca8e73-1ee8-4d94-933c-e7782335d9b7,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2023,12,Northeast Monsoon,0,3644,10766,9323,0,6,21864,3701,10808
4114af6c-d768-41cd-a185-e538a8425311,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,1,Winter,0,3281,8263,8422,0,6,19686,3644,11239
dcef5787-d907-4509-939d-10c39c032374,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,2,Winter,0,2767,7681,7880,0,6,16602,3281,10626
023cb48d-f6ce-4a81-ade8-305c239e3509,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,3,Pre-monsoon,0,3689,7138,6159,0,6,22134,2767,9692
154c6f71-ca14-4117-86c8-0871463dfd5f,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,4,Pre-monsoon,0,2996,5683,3591,0,6,17976,3689,9737
33558dd7-f3c5-4ea6-a128-b47bd83718e7,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,5,Pre-monsoon,1,6365,15573,13372,0,6,38190,2996,9452
94441fa9-5c5a-43b7-af01-6de3766e5a66,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,6,Southwest Monsoon,1,5205,15014,15722,0,6,31230,6365,13050
470508b0-ba58-4062-8829-f876284a9981,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,7,Southwest Monsoon,0,3126,9186,8448,0,6,18756,5205,14566
3ed67614-20d3-40ff-94b7-ac2382d6c72a,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,8,Southwest Monsoon,0,3110,8832,9273,0,6,18660,3126,14696
63a72558-62d2-454f-a88b-c9652b51adc4,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,9,Southwest Monsoon,0,3377,9586,9800,0,6,20262,3110,11441
404a8c02-0372-472e-9204-18358f031867,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,10,Northeast Monsoon,0,3301,5236,2942,0,6,19806,3377,9613
cb39269d-356d-4659-8f73-2bf4b743e401,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,11,Northeast Monsoon,0,3998,8757,7031,0,6,23988,3301,9788
a025c700-294a-45e6-93ac-229a022f43ef,Omeprazole,Erode,11.341,77.7172,Private Hospital,FAC_030,2024,12,Northeast Monsoon,0,3520,5845,4488,0,6,21120,3998,10676
523e480b-c762-4c88-9717-aaf9ed16b85a,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,1,Winter,0,258,542,363,0,6,1548,0,0
92678e4d-5238-4613-9415-1c6606910ba4,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,2,Winter,0,372,798,603,0,6,2232,258,258
b06319f0-109e-4de3-a222-167176c50b98,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,3,Pre-monsoon,0,292,669,700,0,6,1752,372,630
9a585d35-ba52-4bf9-8248-96e3e8e79a38,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,4,Pre-monsoon,0,323,683,722,0,6,1938,292,922
8f4614f5-f4b9-449c-943b-32ce417436cf,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,5,Pre-monsoon,1,368,555,552,0,6,2208,323,987
ff71312f-f4aa-487b-96eb-a951ae08f768,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,6,Southwest Monsoon,1,428,802,683,0,6,2568,368,983
6332109d-9363-4e99-9287-6614a94ba2d1,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,7,Southwest Monsoon,0,303,624,511,0,6,1818,428,1119
70582ce5-6d61-455c-a8e8-75ae728eab91,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,8,Southwest Monsoon,0,207,587,542,0,6,1242,303,1099
b65d9077-9723-44eb-a130-4e472dbe3be1,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,9,Southwest Monsoon,0,377,717,788,0,6,2262,207,938
c78dbd84-b690-4795-b8b6-63b048cd5725,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,10,Northeast Monsoon,0,346,859,753,0,6,2076,377,887
80aa45e5-3db1-44b2-8a6a-6a269260e50e,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,11,Northeast Monsoon,0,272,465,457,0,6,1632,346,930
1d403225-c32c-4876-a6e8-cc6cf4ab6c2b,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2023,12,Northeast Monsoon,0,242,365,388,0,6,1452,272,995
07580695-fe61-4643-a414-00e5020af155,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,1,Winter,0,305,781,597,0,6,1830,242,860
21a301f0-a6e0-477a-882e-ac1dd001b9bc,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,2,Winter,0,293,564,394,0,6,1758,305,819
7744b5d6-891c-4c64-8178-d042d0afa459,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,3,Pre-monsoon,0,305,650,527,0,6,1830,293,840
1ccd00a5-a6ad-4fba-9256-d2f3747eed8d,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,4,Pre-monsoon,0,298,461,431,0,6,1788,305,903
eaac4042-32de-4bbb-9cc7-91f8006c504e,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,5,Pre-monsoon,1,436,1274,1345,0,6,2616,298,896
d664cc2d-cdfb-4623-878c-99ce6f8733c1,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,6,Southwest Monsoon,1,494,1469,1176,0,6,2964,436,1039
c621cc9a-c115-44f0-ba79-463c6d716d65,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,7,Southwest Monsoon,0,314,701,621,0,6,1884,494,1228
075e0283-4b25-4fc5-b72d-13d020e8cf39,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,8,Southwest Monsoon,0,244,615,472,0,6,1464,314,1244
dc78259d-097b-42ba-bb02-0eb17cd79724,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,9,Southwest Monsoon,0,349,916,916,0,6,2094,244,1052
1d8a7d47-93e7-4658-b779-ad138e07d33b,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,10,Northeast Monsoon,0,361,758,741,0,6,2166,349,907
56529042-69c4-4702-abb2-83e64b0c6218,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,11,Northeast Monsoon,0,427,1115,1133,0,6,2562,361,954
5af5b9d6-38cd-40e4-8b66-620d5ad50fc3,Omeprazole,Erode,11.341,77.7172,Primary Health Centre,FAC_031,2024,12,Northeast Monsoon,0,241,409,448,0,6,1446,427,1137
9870060a-8c6d-42b3-8f4a-f1aaf64bf784,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,1,Winter,0,1889,2893,1835,0,6,11334,0,0
25cf8a5a-b8b7-48f0-a3a1-49306792ee1e,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,2,Winter,0,1253,2819,2807,0,6,7518,1889,1889
9e8ffd69-7b34-4b34-ada6-7054eee19cb1,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,3,Pre-monsoon,0,1974,3661,3484,0,6,11844,1253,3142
e6b95c9e-4e57-4954-a420-5a877a5557c0,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,4,Pre-monsoon,0,1673,3368,3667,0,6,10038,1974,5116
19451c1f-4208-4116-9e99-ef89ed1ab4c6,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,5,Pre-monsoon,1,3288,8569,7552,0,6,19728,1673,4900
23ec11e2-0332-4b82-b7e5-e1eab1c0f42a,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,6,Southwest Monsoon,1,2255,4361,3768,0,6,13530,3288,6935
e92743e6-f5af-4797-b989-315850b9dcf2,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,7,Southwest Monsoon,0,1361,3594,2944,0,6,8166,2255,7216
e9d8beb5-580e-4bd7-8236-039bdadde220,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,8,Southwest Monsoon,0,1694,2928,2521,0,6,10164,1361,6904
07c7787c-fc38-43e8-b102-edf64bee1828,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,9,Southwest Monsoon,0,1282,2402,2389,0,6,7692,1694,5310
5c1cc92e-18e0-4f22-9f26-ae197c863544,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,10,Northeast Monsoon,0,2028,5670,6065,0,6,12168,1282,4337
3503c654-e5a4-4bf1-9ad5-85e1bb6e520c,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,11,Northeast Monsoon,0,1258,2353,2401,0,6,7548,2028,5004
376e10ed-0bb4-4515-b411-c1f97c140923,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2023,12,Northeast Monsoon,0,1830,3289,3171,0,6,10980,1258,4568
a5832365-3763-41b5-bce0-c0073cd9fc90,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,1,Winter,0,1254,3404,3317,0,6,7524,1830,5116
ecc2df2e-c187-45a5-94e1-a514526bf722,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,2,Winter,0,1735,3909,2977,0,6,10410,1254,4342
685aef89-6c7a-4f0b-922a-5954ed9011cc,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,3,Pre-monsoon,0,2272,6790,6408,0,6,13632,1735,4819
42a07bd4-3390-434e-8797-84cb6e27d6c6,Omeprazole,Erode,11.341,77.7172,Pharmacy,FAC_032,2024,4,Pre-monsoon,0,1921,4709,3760,0,6,11526,2272,5261
